filepath,architecture,model,direction,genre,source_file,text_length,sttr,ttr,mtld,hdd,mean_sent_len,sd_sent_len,sent_skew,sent_kurt,n_sents,sent_pos,sent_neu,sent_neg,sent_polarity,sent_volatility,pos_entropy,func_word_ratio,alpha_ratio,punct_ratio,digit_ratio
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_007_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_007.txt,4,0.715,0.5733,57.3333,0.1548,1.0,0.0,nan,nan,17,0.0,1.0,0.0,0.0,0,0.3342,0.0,0.8958,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_008_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_008.txt,4,0.72,0.6,60.0,0.1793,1.0,0.0,nan,nan,21,0.0,1.0,0.0,0.0,0,0.3631,0.0,0.8819,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_009_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_009.txt,3,0.6667,0.6102,61.0169,0.2275,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3488,0.0,0.8889,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_010_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_010.txt,4,0.72,0.5958,59.5808,0.1674,1.0,0.0,nan,nan,19,0.0,1.0,0.0,0.0,0,0.3744,0.0,0.8762,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_011_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_011.txt,3,0.7233,0.6171,61.7117,0.2487,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.3572,0.0,0.8848,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_012_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_012.txt,4,0.712,0.5976,59.7598,0.1691,1.0,0.0,nan,nan,17,0.0,1.0,0.0,0.0,0,0.3346,0.0,0.8956,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_013_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_013.txt,3,0.67,0.5959,59.5918,0.2256,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.3432,0.0,0.8916,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_014_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_014.txt,3,0.67,0.5656,56.5611,0.2587,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.3632,0.0,0.8818,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_015_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_015.txt,3,0.7367,0.6382,63.8211,0.2214,1.0,0.0,nan,nan,17,0.0,1.0,0.0,0.0,0,0.3465,0.0,0.89,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_016_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_016.txt,3,0.6225,0.5191,51.9084,0.2299,1.0,0.0,nan,nan,17,0.0,1.0,0.0,0.0,0,0.415,0.0,0.8737,0.0,0.0103
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_017_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_017.txt,3,0.6933,0.5882,58.8235,0.2395,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.3494,0.0,0.8886,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_018_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_018.txt,4,0.732,0.6455,64.5533,0.1533,1.0,0.0,nan,nan,19,0.0,1.0,0.0,0.0,0,0.3582,0.0,0.8843,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_019_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_019.txt,4,0.736,0.6308,63.0769,0.1688,1.0,0.0,nan,nan,20,0.0,1.0,0.0,0.0,0,0.3369,0.0,0.8945,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_literature_020_en2zh.txt,llm,qwen3.6-plus,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_020.txt,4,0.752,0.6322,63.2219,0.167,1.0,0.0,nan,nan,19,0.0,1.0,0.0,0.0,0,0.348,0.0,0.8893,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_001_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_001.txt,4,0.7875,0.6644,66.436,0.1895,1.0,0.0,nan,nan,15,0.0,1.0,0.0,0.0,0,0.3093,0.0,0.916,0.0,0.0057
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_002_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_002.txt,4,0.7675,0.6798,67.9842,0.2133,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.3621,0.0,0.906,0.0,0.0214
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_003_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_003.txt,4,0.8,0.6877,68.7732,0.1972,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3846,0.0,0.8992,0.0021,0.0185
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_004_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_004.txt,4,0.7775,0.6803,68.0297,0.2026,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.4506,0.0,0.8822,0.0062,0.0289
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_005_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_005.txt,4,0.7775,0.6493,64.9254,0.2104,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3264,0.0,0.9115,0.0,0.0082
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_006_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_006.txt,4,0.7775,0.6965,69.6498,0.2054,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.369,0.0,0.9009,0.0,0.0172
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_007_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_007.txt,4,0.7533,0.6653,66.5323,0.2207,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.2988,0.0,0.9189,0.0,0.0045
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_008_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_008.txt,4,0.75,0.6626,66.2602,0.2238,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.2685,0.0,0.9306,0.0,0.0045
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_009_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_009.txt,4,0.7625,0.6732,67.3152,0.2105,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.4511,0.0,0.882,0.0043,0.0343
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_010_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_010.txt,4,0.8125,0.6813,68.1319,0.1993,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3013,0.0,0.9213,0.0,0.0079
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_011_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_011.txt,6,0.75,0.664,66.4,0.2193,1.1429,0.5151,3.3282,9.0769,14,0.0,1.0,0.0,0.0,0,0.4043,0.0,0.8896,0.0,0.0234
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_012_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_012.txt,4,0.7533,0.6612,66.1157,0.2288,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.3345,0.0,0.9137,0.0,0.0155
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_013_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_013.txt,4,0.765,0.6293,62.9252,0.1969,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.2942,0.0,0.9235,0.0,0.0073
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_014_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_014.txt,4,0.77,0.6491,64.9123,0.1982,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.4067,0.0,0.8921,0.0,0.0308
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_015_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_015.txt,4,0.745,0.6154,61.5385,0.2142,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3034,0.0,0.9208,0.0,0.0083
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_016_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_016.txt,4,0.7525,0.6393,63.9286,0.2011,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3542,0.0,0.9068,0.0019,0.0117
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_017_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_017.txt,6,0.76,0.6507,65.0735,0.2056,1.1333,0.3399,2.1573,2.6538,15,0.0,1.0,0.0,0.0,0,0.4649,0.0,0.8775,0.004,0.0395
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_018_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_018.txt,5,0.75,0.6335,63.3452,0.2012,1.0769,0.2665,3.1754,8.0833,13,0.0,1.0,0.0,0.0,0,0.3177,0.0,0.9151,0.0,0.0083
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_019_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_019.txt,4,0.745,0.6335,63.3466,0.2273,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.2762,0.0,0.9211,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/en_news_020_en2zh.txt,llm,qwen3.6-plus,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_020.txt,6,0.744,0.6312,63.1229,0.1892,1.1429,0.5151,3.3282,9.0769,14,0.0,1.0,0.0,0.0,0,0.3326,0.0,0.9081,0.0,0.0074
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_002_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_002.txt,730,0.7892,0.6055,60.5479,0.085,15.8696,10.5038,1.5351,4.0795,46,0.063,0.835,0.101,-0.9908,0,0.6338,0.2959,0.7795,0.0265,0.0055
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_003_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_003.txt,964,0.8017,0.5456,54.5643,0.0727,15.3016,10.2146,1.3431,2.8217,63,0.087,0.816,0.097,-0.941,0,0.6261,0.25,0.7834,0.0284,0.004
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_004_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_004.txt,1035,0.7711,0.543,54.2995,0.0656,16.6935,7.9079,0.5382,-0.1899,62,0.146,0.774,0.08,0.9981,0,0.6063,0.3111,0.7838,0.0266,0.0005
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_005_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_005.txt,975,0.7761,0.5631,56.3077,0.0688,17.4107,7.9749,0.4108,-0.7414,56,0.115,0.799,0.086,0.9893,0,0.6222,0.2903,0.7759,0.0284,0.0007
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_006_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_006.txt,1002,0.7726,0.5868,58.6826,0.0645,18.5556,12.961,1.2251,1.6806,54,0.154,0.784,0.062,0.9988,0,0.6229,0.2924,0.7855,0.0296,0.0034
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_007_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_007.txt,1017,0.7505,0.5152,51.5241,0.0691,17.5345,11.1899,2.2547,7.3774,58,0.069,0.867,0.063,-0.5039,0,0.6195,0.3117,0.7889,0.0316,0.0029
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_008_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_008.txt,983,0.7678,0.5717,57.1719,0.0659,14.6716,9.4811,0.7466,-0.0313,67,0.071,0.834,0.095,-0.9859,0,0.6269,0.2899,0.7845,0.0299,0.0039
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_012_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_012.txt,1020,0.7868,0.5539,55.3922,0.0673,16.4516,9.9104,1.9247,5.7701,62,0.083,0.793,0.124,-0.9955,0,0.6089,0.2725,0.789,0.0343,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_013_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_013.txt,952,0.7767,0.5525,55.2521,0.0722,13.4085,10.1615,1.1753,0.8325,71,0.085,0.766,0.149,-0.9977,0,0.6326,0.2489,0.7816,0.0325,0.0031
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_014_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_014.txt,975,0.7983,0.5969,59.6923,0.0646,14.5522,7.7888,0.2111,-0.5935,67,0.088,0.852,0.06,0.9796,0,0.6469,0.2892,0.7814,0.0363,0.0052
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_015_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_015.txt,1099,0.794,0.5678,56.7789,0.0608,17.4444,11.6371,1.5334,2.5785,63,0.065,0.822,0.113,-0.9967,0,0.6087,0.2812,0.7832,0.0275,0.0005
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_016_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_016.txt,1049,0.7742,0.5462,54.6235,0.0657,15.2029,8.166,0.9335,0.2155,69,0.081,0.824,0.096,-0.9544,0,0.6103,0.2812,0.7857,0.0323,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_literature_019_zh2en.txt,llm,qwen3.6-plus,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_019.txt,875,0.7681,0.56,56.0,0.0768,17.1569,8.7006,0.5334,-0.1878,51,0.126,0.815,0.059,0.997,0,0.6251,0.3006,0.7831,0.0292,0.0033
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_001_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_001.txt,250,0.7475,0.628,62.8,0.2243,25.0,8.0374,-0.4495,-0.7609,10,0.111,0.889,0.0,0.9768,0,0.5415,0.296,0.8332,0.0175,0.0093
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_002_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_002.txt,296,0.78,0.6419,64.1892,0.1923,19.7333,8.5437,0.5525,-0.7215,15,0.162,0.838,0.0,0.9934,0,0.57,0.277,0.8247,0.0161,0.0161
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_003_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_003.txt,265,0.7975,0.6868,68.6792,0.2035,17.6667,9.2496,0.8685,0.2845,15,0.127,0.85,0.023,0.9781,0,0.5086,0.2717,0.841,0.016,0.0041
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_004_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_004.txt,310,0.768,0.6548,65.4839,0.175,19.375,7.5322,0.6631,0.2496,16,0.196,0.804,0.0,0.9955,0,0.6033,0.3258,0.8138,0.0231,0.0162
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_005_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_005.txt,293,0.7675,0.6553,65.529,0.1857,18.3125,8.5126,1.0198,0.638,16,0.103,0.864,0.033,0.954,0,0.5171,0.314,0.8335,0.0141,0.004
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_006_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_006.txt,273,0.75,0.63,63.0037,0.2111,18.2,5.98,-0.0807,-1.1262,15,0.153,0.847,0.0,0.9905,0,0.5109,0.2747,0.8395,0.0151,0.0045
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_007_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_007.txt,286,0.8175,0.6888,68.8811,0.1886,19.0667,7.4249,0.3348,-0.8275,15,0.223,0.757,0.02,0.997,0,0.5382,0.3007,0.8348,0.0176,0.009
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_008_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_008.txt,306,0.758,0.6503,65.0327,0.1811,20.4,11.3772,1.3756,1.5681,15,0.103,0.897,0.0,0.9831,0,0.5737,0.281,0.8247,0.0251,0.0103
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_009_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_009.txt,264,0.84,0.7311,73.1061,0.1969,17.6,6.2268,-0.0489,-1.3421,15,0.177,0.813,0.01,0.9914,0,0.5445,0.2538,0.8318,0.0191,0.0083
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_010_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_010.txt,272,0.7175,0.6397,63.9706,0.2017,18.1333,7.3925,0.07,-0.7281,15,0.124,0.871,0.004,0.9868,0,0.5364,0.3235,0.8293,0.0166,0.0059
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_011_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_011.txt,303,0.762,0.6502,65.0165,0.1843,18.9375,6.8508,-0.2807,-0.9908,16,0.149,0.851,0.0,0.9916,0,0.5248,0.3102,0.8343,0.0163,0.0051
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_012_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_012.txt,273,0.795,0.6777,67.7656,0.1997,18.2,8.0846,0.5999,-0.2005,15,0.144,0.856,0.0,0.988,0,0.522,0.2527,0.8391,0.0214,0.0039
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_013_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_013.txt,282,0.75,0.6596,65.9574,0.1944,17.625,7.5653,0.8616,0.1683,16,0.191,0.809,0.0,0.9942,0,0.5664,0.2766,0.8246,0.0229,0.009
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_014_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_014.txt,288,0.765,0.684,68.4028,0.1862,18.0,5.863,0.4689,0.6698,16,0.125,0.875,0.0,0.9872,0,0.5069,0.2847,0.8393,0.0168,0.0024
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_015_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_015.txt,321,0.734,0.6417,64.1745,0.1749,18.8824,6.5429,0.8751,1.2211,17,0.194,0.791,0.015,0.9953,0,0.5454,0.3084,0.8302,0.0163,0.0097
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_016_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_016.txt,287,0.77,0.6794,67.9443,0.1873,17.9375,8.1276,1.336,1.5702,16,0.142,0.851,0.007,0.9875,0,0.5835,0.2822,0.8197,0.0227,0.0124
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_017_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_017.txt,292,0.76,0.6747,67.4658,0.1855,18.25,7.6689,0.3426,-1.2116,16,0.166,0.834,0.0,0.9927,0,0.5654,0.2979,0.8242,0.0246,0.0072
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_018_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_018.txt,282,0.7675,0.6809,68.0851,0.1933,17.625,7.9284,0.7176,-0.3695,16,0.144,0.85,0.006,0.9899,0,0.5723,0.2943,0.8224,0.0223,0.0101
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_019_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_019.txt,276,0.8025,0.6848,68.4783,0.1939,17.25,5.9529,0.3586,-0.6585,16,0.194,0.806,0.0,0.9948,0,0.5126,0.2899,0.8406,0.018,0.0039
/home/xieguiawu/Desktop/ML/Teddy/translations/qwen3.6-plus/zh_news_020_zh2en.txt,llm,qwen3.6-plus,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_020.txt,302,0.756,0.6424,64.2384,0.1839,18.875,7.5901,0.6855,-0.5328,16,0.155,0.833,0.012,0.9918,0,0.5197,0.3212,0.8367,0.0148,0.006
/home/xieguiawu/Desktop/ML/Teddy/output/smt/en_lit/text_001.txt,smt,smt,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_001.txt,1,1.0,1.0,100.0,1.0,1.0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.4293,0.0,0.8462,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt/en_lit/text_002.txt,smt,smt,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_002.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.3488,0.0,0.8889,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt/en_lit/text_003.txt,smt,smt,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_003.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.4741,0.0,0.8182,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/output/smt/en_lit/text_004.txt,smt,smt,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_004.txt,1,1.0,1.0,100.0,1.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,0.2641,0.0,0.9259,0.0,0.0
